0.03371780056	0.006729100107	146.9452071	0.001873817423	0.0001310092779	50.56061137	0.008002502278	0.0003165838518	0.0004855310503	0.0002704347903	0.0001453007445	1.886817018e-08	54
0.0001310092779	0.009016421649	0.183624074	6.026409666e-06	0.001149756995	0.0378192237	0.01091749916	0.0007842023734	9.689798825e-05	2.650116140e-05	9.077510594e-06	2.350016527e-18	163
1.977824185e-05	0.04932415213	217.3919218	0.001899294783	0.0001795372	10.27377867	0.001811609194	5.748185726e-06	0.002734954758	7.877405224e-05	1.420668230e-06	3.795366771e-10	212
0.0001175929354	1.509682534	80.02502278	4.477405135e-06	0.0003046989571	0.08056721617	24.71507182	1.289613090e-05	0.0007966558915	3.371780056e-06	1.104105956e-06	2.324822215e-12	224
0.0008333378626	0.0001516493889	456.9030392	0.009097965414	0.3194470096	753.0656608	0.183624074	0.001255247104	7.736829921e-05	4.538282178e-06	5.397098109e-05	1.167054199e-08	240
0.4213407181	0.1739679349	192.5118546	0.3394624871	0.006432897731	66.23909184	0.003067633834	1.094210012e-05	0.0005078872974	1.086846304e-05	2.315335234e-05	1.383269149e-06	257
0.0006447393309	0.004965833796	3.991839034	0.5519954321	0.5360777245	19.38161799	0.01355079607	0.004822635711	0.001791335491	0.0002320552498	1.086846304e-05	7.821120451e-09	285
0.02505111032	0.5482806671	0.5124805877	0.0002188648168	0.08465716761	0.1716343089	0.001540576555	0.0009036738817	0.006789957527	1.395315863e-06	0.0001852847548	1.381988668e-12	343
3.281927873e-06	0.3456303934	1.637103912	1.439984347e-06	0.004855310503	0.8002502278	0.0816626484	3.402274156e-05	0.002203476912	7.513725545e-06	1.558012257e-05	1.147283404e-14	493
0.0007182985427	1.246799664	262.6363528	3.756471158e-06	0.0007166836028	7.038941104	0.03216113583	0.001352033001	0.0004018884933	0.0002562135834	8.370976998e-06	1.558321656e-07	502
2.087603873e-05	0.003026484238	0.3807546021	0.0003607320674	1.02969291	0.5056061137	0.01775280007	0.0005171154191	1.799417603e-05	2.154434690e-05	1.476081916e-05	2.526323269e-16	522
0.001034338658	0.03807546021	0.6026409666	0.0004073527706	0.001149756995	0.2438354098	0.001099146847	3.311609354e-05	0.004328761281	1.382809847e-06	1.385925803e-05	1.777032288e-14	526
0.0001310092779	0.0009711633345	0.002218406125	0.0007182985427	2.139935986	0.183624074	0.01509682534	0.000110908744	1.336902412e-05	1.844525455e-06	8.935608749e-05	1.253570152e-18	598
0.07379640245	0.0002753484892	5.445909014	0.002173919218	0.9097965414	137.3503948	12.75181042	0.009180246652	2.747294273e-05	1.558012257e-05	0.005229679491	1.455568750e-08	607
1.183896626e-05	0.0005722367659	0.4599986936	0.006668788144	3.356635654	0.5632914222	0.3371780056	0.004965833794	0.002499478828	1.385925803e-05	7.264279921e-05	5.638184070e-14	640
0.0001327905456	0.0009284145445	15.61523006	0.4694120698	0.1554509401	24.71507182	0.01704792611	7.150722934e-05	0.0003672864339	4.833502801e-06	1.175929354e-06	4.052183974e-12	646
5.090317459e-05	3.471898018	0.9799464547	1.836240740e-06	0.0003731191225	0.4185052204	0.002644157924	2.945833598e-06	0.003019679838	1.348993246e-05	4.119630454e-05	1.591066306e-12	845
